time,rr,tg,tn,tx,pp,hu,fg,qq,et
2004-04-07,0.0,-2.9399998,-7.47,2.3799999,1012.9,64.18,1.12,156.0,1.2319474
2004-04-08,2.2,1.37,-2.6,5.95,1003.60004,67.185,4.04,148.0,1.4008312
2004-04-09,0.0,-1.53,-3.55,3.6999998,988.7,71.03,2.77,81.0,0.68971914
2004-04-10,0.0,-5.22,-11.139999,3.07,993.60004,69.675,1.7099999,121.0,0.87310266
2004-04-11,0.0,-1.62,-4.04,1.55,1001.7,77.56,2.6599998,139.0,1.1696229
2004-04-12,0.0,-1.5,-3.54,1.56,1013.5,71.955,3.04,135.0,1.1333407
2004-04-13,1.2,-3.06,-8.49,0.69,1012.0,73.495,1.28,101.0,0.79388374
2004-04-14,0.0,0.0,-3.29,3.77,1005.7,79.015,0.96,48.0,0.43034837
2004-04-15,0.0,2.1299999,-2.12,6.06,1015.8,68.205,1.01,107.0,1.0347122
2004-04-16,0.0,2.6299999,-1.15,6.71,1013.0,81.865,1.17,111.0,1.0949273
2004-04-17,1.9,2.62,0.96999997,6.0699997,1005.3,80.55,1.39,101.0,1.0001963
2004-04-18,0.0,3.1699998,-1.4499999,6.8199997,1007.5,76.83,0.69,114.0,1.1499958
2004-04-19,0.0,5.65,0.64,11.309999,1010.9,66.865005,1.18,119.0,1.3035553
2004-04-20,0.0,2.1299999,0.96999997,6.89,1018.2,77.86,1.41,137.0,1.323036
2004-04-21,0.0,-1.8199999,-2.3799999,0.96999997,1024.7001,82.62,2.06,181.0,1.488873
2004-04-22,0.0,-0.41,-1.73,0.29999998,1023.4,81.3,1.89,203.0,1.771574
2004-04-23,0.0,-0.35,-2.21,4.21,1021.2,74.505005,2.3799999,173.0,1.5154155
2004-04-24,0.0,-0.55,-2.54,4.2,1028.0,68.9,1.89,185.0,1.6009437
2004-04-25,0.0,0.95,-3.4299998,5.3399997,1027.1,71.515,1.0,162.0,1.4886365
2004-04-26,0.0,0.87,-3.1,5.8199997,1027.0,65.345,1.35,200.0,1.8322449
2004-04-27,0.0,2.61,-2.9299998,8.809999,1024.9,62.215,1.35,217.0,2.1249497
2004-04-28,0.0,4.3399997,-2.4099998,9.679999,1020.4,67.29,1.9699999,188.0,1.961751
2004-04-29,0.0,3.26,-1.4,6.5899997,1017.3,70.65,1.03,214.0,2.1541185
2004-04-30,1.1,2.09,0.82,4.73,1013.9,77.9,1.8499999,132.0,1.2759435
2004-05-01,0.0,1.3199999,-0.76,4.67,1010.8,70.465004,1.27,176.0,1.6558213
2004-05-02,0.0,3.6699998,-0.69,8.38,999.9,74.83,1.8,144.0,1.4844896
2004-05-03,0.0,6.5299997,3.36,11.57,997.7,73.945,1.14,182.0,2.063986
2004-05-04,0.0,6.6099997,2.6299999,10.66,999.4,84.950005,2.49,129.0,1.4653445
2004-05-05,0.0,8.51,2.76,13.299999,1009.5,84.435005,1.48,156.0,1.8672143
2004-05-06,0.0,9.679999,2.7,15.33,1017.10004,64.25,1.03,237.0,2.922668
2004-05-07,0.0,10.11,2.69,16.42,1018.8,59.075,1.0799999,250.0,3.1175158
2004-05-08,1.2,12.12,5.16,18.59,1013.2,57.440002,1.8399999,236.0,3.1103337
2004-05-09,0.0,4.12,2.32,15.54,1013.2,73.465004,2.6599998,176.0,1.8296887
2004-05-10,3.5,1.49,0.0,4.88,1012.5,78.32,1.79,176.0,1.6648793
2004-05-11,2.1000001,-0.94,-2.98,2.3899999,1018.4,76.03,1.09,216.0,1.8503219
2004-05-12,0.0,-1.13,-3.4199998,3.3799999,1023.10004,62.74,2.07,238.0,2.017106
2004-05-13,0.0,-0.14999999,-3.04,3.8799999,1018.0,57.635002,1.5,197.0,1.7428801
2004-05-14,0.0,0.32999998,-4.61,4.5099998,1010.4,63.705,1.51,160.0,1.4492238
2004-05-15,0.0,0.72999996,-1.63,3.76,1012.8,67.255005,2.31,228.0,2.0946455
2004-05-16,0.0,0.81,-2.3999999,5.0,1018.0,60.925,2.28,207.0,1.9018515
2004-05-17,0.0,3.28,-2.36,7.89,1006.7,70.505005,2.09,147.0,1.489328
2004-05-18,0.0,6.48,1.9399999,12.679999,991.60004,73.11,2.8799999,168.0,1.9080648
2004-05-19,0.0,5.35,2.3899999,9.69,988.0,75.815,1.8,184.0,2.019706
2004-05-20,0.0,3.6499999,0.59999996,6.8599997,996.60004,70.86,2.6299999,206.0,2.125978
2004-05-21,0.0,3.4499998,0.41,6.25,1005.2,62.645,2.81,185.0,1.8871211
2004-05-22,0.0,2.59,-0.37,5.47,1014.8,67.04,2.8799999,105.0,1.0332073
2004-05-23,0.0,3.06,1.17,4.81,1018.0,62.985,1.4,101.0,1.0090551
2004-05-24,0.0,4.06,1.65,6.31,1011.0,65.135,2.31,177.0,1.8384444
2004-05-25,0.0,5.2799997,2.03,8.66,1013.7,76.375,1.3299999,174.0,1.8804218
2004-05-26,0.0,5.4,3.6899998,7.1299996,1018.2,76.06,1.31,199.0,2.1541314
2004-05-27,0.0,4.5299997,2.51,7.93,1013.5,70.450005,1.61,211.0,2.2240942
2004-05-28,2.4,4.36,1.03,7.2799997,1015.60004,70.215004,2.29,209.0,2.1879005
2004-05-29,0.0,5.08,0.81,9.78,1026.6,70.165,1.61,205.0,2.186252
2004-05-30,0.0,6.64,1.28,10.38,1027.4,56.425003,2.09,296.0,3.3192775
2004-05-31,0.0,5.08,2.1299999,7.66,1024.5,68.72,2.04,217.0,2.3167267
2004-06-01,0.0,5.6299996,3.54,8.67,1025.0,60.15,2.1,201.0,2.1846786
2004-06-02,0.0,6.25,-0.24,11.66,1025.2001,51.02,1.73,238.0,2.6389205
2004-06-03,0.0,5.2799997,0.84999996,10.23,1021.4,64.145004,2.6399999,241.0,2.594223
2004-06-04,0.0,7.49,3.4399998,11.94,1014.9,62.535,1.63,217.0,2.5133965
2004-06-05,11.0,6.24,4.42,11.059999,1004.0,78.375,1.3399999,126.0,1.4114945
2004-06-06,0.0,2.25,0.21,5.2999997,1006.9,63.975002,3.57,177.0,1.7278202
2004-06-07,0.0,2.8899999,-0.69,6.35,1013.8,67.225,2.6699998,171.0,1.7019329
2004-06-08,0.0,3.58,1.7099999,4.99,1016.2,67.335,4.22,193.0,1.9659775
2004-06-09,0.0,4.0699997,1.89,6.89,1016.60004,60.800003,3.35,262.0,2.7141452
2004-06-10,0.0,6.89,-0.26999998,11.759999,1009.5,62.59,1.68,248.0,2.8275373
2004-06-11,0.0,9.07,2.03,15.0,1008.0,60.455,1.9599999,246.0,2.9943268
2004-06-12,0.0,7.06,3.24,11.44,1010.0,67.245,2.36,203.0,2.3260787
2004-06-13,0.90000004,6.46,2.6799998,10.61,1010.9,49.795002,3.29,162.0,1.8211347
2004-06-14,0.0,8.7,5.6099997,13.08,987.5,75.605,2.9199998,151.0,1.836088
2004-06-15,3.9,6.2999997,4.48,8.929999,989.9,84.015,1.5699999,172.0,1.9441966
2004-06-16,0.0,4.02,3.59,6.7,997.3,73.4,4.42,72.0,0.7523157
2004-06-17,0.0,4.49,2.85,6.37,998.5,73.83,3.46,176.0,1.8673922
2004-06-18,0.0,5.06,3.09,7.39,999.9,70.755005,2.05,212.0,2.2908323
2004-06-19,0.0,8.72,3.7099998,14.08,1003.4,68.015,1.39,231.0,2.7896717
2004-06-20,0.0,11.23,6.3399997,16.529999,1004.7,59.365,2.1599998,226.0,2.9217787
2004-06-21,0.0,11.15,8.179999,16.69,1005.8,62.100002,1.63,197.0,2.5403504
2004-06-22,2.2,9.969999,6.2999997,16.39,1005.8,69.43,2.1499999,253.0,3.161027
2004-06-23,0.0,9.17,5.27,13.0,1009.4,72.55,2.37,197.0,2.40317
2004-06-24,0.0,11.469999,3.32,18.1,1008.3,60.665,2.3,208.0,2.7017171
2004-06-25,0.0,12.45,10.599999,16.25,1008.0,71.285,2.37,142.0,1.8910512
2004-06-26,1.4,13.009999,9.62,18.41,1012.9,72.335,1.5999999,236.0,3.180109
2004-06-27,0.0,9.98,8.67,13.259999,1016.3,79.37,1.7099999,229.0,2.8486085
2004-06-28,5.4,10.66,6.0099998,15.03,1014.9,83.47,1.79,120.0,1.5214899
2004-06-29,9.2,7.5099998,5.92,11.929999,1014.2,84.98,2.86,88.0,1.0202188
2004-06-30,7.0,7.46,5.38,9.099999,1012.3,94.057144,1.63,169.0,1.9581062
2004-07-01,4.1,15.66,8.7699995,22.48,1004.0,67.35,3.8999999,254.0,3.6502514
2004-07-02,1.9,14.719999,11.37,20.8,1003.2,70.905,2.86,184.0,2.5906234
2004-07-03,0.0,15.21,11.58,19.18,1005.3,64.33,1.67,185.0,2.6312904
2004-07-04,4.8,12.23,9.599999,18.96,1001.7,85.585,1.9599999,226.0,3.00105
2004-07-05,0.0,12.66,7.8999996,18.369999,1010.5,65.71,1.62,212.0,2.8350697
2004-07-06,18.9,12.7699995,10.05,17.92,1007.60004,81.98,2.51,131.0,1.758676
2004-07-07,0.0,12.62,9.51,16.69,1007.2,75.8,3.32,144.0,1.9264008
2004-07-08,0.0,13.95,9.78,19.01,1012.2,60.645,2.54,175.0,2.4123173
2004-07-09,0.0,11.01,7.98,15.83,1013.60004,75.595,1.88,219.0,2.804264
2004-07-10,0.0,10.849999,8.25,13.759999,1009.2,75.595,1.42,148.0,1.8906994
2004-07-11,8.2,11.309999,7.1,16.35,1001.4,76.045,1.62,151.0,1.9589888
2004-07-12,19.800001,10.55,6.5899997,16.01,997.9,85.295,1.4699999,169.0,2.1524034
2004-07-13,21.4,9.87,9.37,12.969999,997.9,90.278946,1.8299999,122.0,1.5255053
2004-07-14,11.2,11.21,7.19,15.2699995,999.60004,85.11,1.52,198.0,2.5640597
2004-07-15,6.7000003,12.16,9.73,15.74,1000.10004,86.270004,1.51,171.0,2.2682433
2004-07-16,0.0,11.54,8.059999,16.63,1003.8,72.035,2.1299999,232.0,3.024665
2004-07-17,0.0,10.389999,6.7799997,13.37,1012.5,67.515,2.6,230.0,2.8981056
2004-07-18,0.0,12.55,4.5299997,19.869999,1012.3,69.47,2.72,195.0,2.5987372
2004-07-19,2.9,14.17,11.179999,18.13,1012.10004,83.605,1.9699999,173.0,2.397098
2004-07-20,63.0,11.45,10.059999,14.07,1011.5,90.80556,2.47,145.0,1.879881
2004-07-21,0.90000004,9.96,7.58,11.5199995,1020.7,80.71,3.3899999,197.0,2.44442
2004-07-22,0.0,12.79,4.7,19.75,1025.6,59.45,1.5999999,260.0,3.4668775
2004-07-23,0.0,15.719999,9.69,21.57,1024.0,63.480003,1.3199999,232.0,3.314087
2004-07-24,0.0,17.0,12.67,22.58,1016.5,53.79,2.59,171.0,2.5168898
2004-07-25,0.0,14.559999,12.59,19.72,1008.3,77.105,3.6599998,150.0,2.1001885
2004-07-26,9.0,15.24,12.74,19.8,1010.9,75.57,2.33,198.0,2.8121817
2004-07-27,5.5,13.04,10.96,17.73,1013.0,87.31,1.81,130.0,1.7529637
2004-07-28,0.0,12.09,9.099999,18.56,1018.60004,67.62,2.19,122.0,1.6030762
2004-07-29,0.0,13.549999,9.469999,18.76,1024.1,62.48,1.22,229.0,3.1124005
2004-07-30,0.0,16.64,8.17,22.93,1025.9,61.41,1.1899999,242.0,3.5235927
2004-07-31,0.0,17.55,11.389999,23.8,1026.1,58.575,1.5999999,229.0,3.3974884
2004-08-01,0.0,17.41,10.99,23.6,1024.1,56.515,1.3399999,238.0,3.523375
2004-08-02,0.0,18.029999,10.65,23.32,1024.0,56.45,1.41,249.0,3.7326672
2004-08-03,0.0,16.16,10.62,21.6,1022.7,62.395,1.12,191.0,2.7558732
2004-08-04,0.0,17.44,9.8,22.96,1020.8,58.475002,1.1,164.0,2.4321098
2004-08-05,0.0,18.859999,11.2,24.73,1019.4,66.950005,1.43,162.0,2.471878
2004-08-06,12.7,17.5,15.2699995,22.26,1016.2,79.455,1.4699999,155.0,2.305076
2004-08-07,1.0,15.11,13.049999,17.93,1018.4,82.295,1.41,104.0,1.4687198
2004-08-08,0.0,15.21,12.44,18.19,1023.5,80.405,1.3299999,115.0,1.6246172
2004-08-09,0.0,14.049999,11.41,16.98,1024.3,78.555,1.5899999,141.0,1.9390782
2004-08-10,2.4,13.44,10.41,17.08,1020.60004,79.095,3.02,136.0,1.8460852
2004-08-11,0.0,10.11,8.91,12.87,1019.2,71.065,2.81,126.0,1.5709506
2004-08-12,0.0,8.08,6.87,10.92,1016.3,67.605,2.6599998,133.0,1.5669314
2004-08-13,2.4,6.71,3.4299998,9.58,1012.5,75.775,1.77,155.0,1.7547609
2004-08-14,3.5,7.16,4.31,9.87,1006.7,83.865,1.56,197.0,2.2679107
2004-08-15,1.5,8.7,5.16,13.84,996.60004,81.58,1.89,126.0,1.5255914
2004-08-16,1.3000001,7.0099998,3.37,11.46,1001.7,81.465004,1.42,129.0,1.4818891
2004-08-17,0.0,7.95,3.1899998,12.509999,1005.10004,81.945,1.13,148.0,1.7461853
2004-08-18,0.0,7.8999996,1.86,12.62,1007.60004,76.815,1.09,147.0,1.7297527
2004-08-19,1.7,8.889999,2.05,16.199999,1008.60004,78.975,2.18,104.0,1.2590617
2004-08-20,1.4,8.67,7.3999996,12.25,996.0,86.215004,3.03,98.0,1.1858827
2004-08-21,2.0,9.45,6.41,12.799999,994.0,89.575005,0.78,58.0,0.7181485
2004-08-22,9.0,7.0699997,5.66,10.28,1004.10004,89.96316,1.87,67.0,0.77017456
2004-08-23,1.4,6.21,5.2599998,7.54,1013.60004,75.365,2.79,109.0,1.214039
2004-08-24,0.0,6.48,4.0699997,10.36,1015.9,71.965004,2.98,130.0,1.458702
2004-08-25,0.0,7.69,5.0299997,10.74,1016.4,72.845,2.23,160.0,1.8630924
2004-08-26,0.0,8.49,0.65,13.95,1014.9,69.54,2.04,130.0,1.5511942
2004-08-27,0.0,8.65,6.08,12.04,1011.5,75.56,2.4199998,113.0,1.3567749
2004-08-28,0.0,7.95,6.7,11.309999,1002.4,88.525,3.33,113.0,1.3349521
2004-08-29,2.7,10.809999,8.01,14.799999,999.9,84.235,1.9399999,111.0,1.4222542
2004-08-30,0.0,10.61,6.5299997,15.32,1010.2,78.625,1.27,143.0,1.8143908
2004-08-31,0.0,10.41,6.43,14.849999,1016.60004,80.665,1.04,105.0,1.3213875
2004-09-01,0.0,12.05,5.8399997,16.66,1018.10004,84.775,1.5899999,24.0,0.31510466
2004-09-02,0.0,12.05,11.13,13.75,1018.4,90.875,2.19,66.0,0.86643016
2004-09-03,0.0,11.92,7.29,17.619999,1023.9,81.1,1.1999999,95.0,1.2401755
2004-09-04,2.7,12.429999,5.6,18.74,1017.0,74.325005,3.72,45.0,0.59677213
2004-09-05,8.6,9.21,7.04,14.91,1012.7,71.12,3.04,87.0,1.0609027
2004-09-06,2.6000001,7.44,5.41,10.05,1009.5,76.73,5.4,87.0,1.008769
2004-09-07,3.3,3.49,1.0,7.0899997,1014.9,79.695,3.8899999,88.0,0.8942011
2004-09-08,2.0,3.72,0.84999996,5.25,1026.3,70.72,3.29,67.0,0.6821428
2004-09-09,4.9,5.85,2.1299999,9.19,1012.3,85.435005,2.1599998,61.0,0.67206764
2004-09-10,5.3,7.22,3.9199998,11.46,997.4,77.73,4.5,60.0,0.69514775
2004-09-11,0.0,4.83,2.95,7.8999996,1001.8,74.97,3.6399999,91.0,0.9748894
2004-09-12,0.0,2.32,0.53999996,4.5,987.10004,74.45,2.36,54.0,0.53442293
2004-09-13,0.0,3.56,0.03,5.92,988.10004,76.755,2.51,58.0,0.5994848
2004-09-14,0.0,2.1599998,-1.26,4.6,988.5,80.200005,1.3399999,43.0,0.4227532
2004-09-15,0.0,3.26,0.0,6.94,997.0,75.47,2.46,97.0,0.9872965
2004-09-16,0.0,3.05,0.81,4.92,1005.60004,72.755005,3.5,64.0,0.6435349
2004-09-17,1.9,3.1799998,-0.75,6.72,1009.9,75.685,1.54,53.0,0.5341346
2004-09-18,0.6,3.62,0.68,6.33,1006.9,88.205,1.15,69.0,0.7073922
2004-09-19,5.1,3.1899998,0.45,5.23,1000.4,90.245,2.22,69.0,0.6992633
2004-09-20,0.0,6.0899997,1.17,10.53,996.60004,84.66,1.27,73.0,0.81693685
2004-09-21,2.9,7.3199997,6.3799996,9.849999,993.0,90.26,3.9299998,73.0,0.85015464
2004-09-22,13.3,7.0699997,6.6,7.72,990.10004,88.65,3.74,27.0,0.31251043
2004-09-23,9.900001,6.91,6.12,7.43,984.7,83.840004,2.6499999,47.0,0.5427998
2004-09-24,0.90000004,5.13,3.35,6.85,987.9,91.858826,0.9,22.0,0.23977338
2004-09-25,0.0,4.46,0.79999995,7.97,1000.3,89.76316,0.94,33.0,0.34944832
2004-09-26,0.0,6.3599997,4.0,9.5199995,1002.60004,88.380005,1.1999999,39.0,0.43885654
2004-09-27,0.0,6.67,3.79,10.26,995.9,87.795006,1.54,34.0,0.38760984
2004-09-28,0.0,5.95,2.86,9.139999,998.0,81.265,1.09,40.0,0.44533184
2004-09-29,0.0,5.44,4.36,7.81,1011.2,80.365,2.32,53.0,0.5765278
2004-09-30,0.0,5.96,4.37,8.32,1021.3,79.185,2.01,67.0,0.73744285
2004-10-01,0.0,3.01,0.65999997,6.7999997,1024.9,85.93,0.55,68.0,0.67559713
2004-10-02,0.0,2.18,-2.4299998,6.3399997,1020.5,80.685005,1.23,49.0,0.47346812
2004-10-03,0.0,1.73,-2.6399999,7.02,1017.5,77.835,0.78,40.0,0.38072693
2004-10-04,0.0,3.7099998,-1.8399999,8.2,1012.4,83.145004,1.11,20.0,0.2050763
2004-10-05,2.5,6.58,0.52,8.79,997.9,87.165,1.54,27.0,0.30664268
2004-10-06,4.6,6.71,4.97,8.12,998.5,84.04,1.4699999,39.0,0.44458818
2004-10-07,1.4,1.4399999,-0.16,5.33,1006.60004,90.68,0.98999995,26.0,0.24631676
2004-10-08,1.3000001,-0.089999996,-2.83,1.41,1010.7,79.6,1.6899999,51.0,0.45425603
2004-10-09,0.0,-1.3199999,-3.85,0.5,1015.2,75.575,1.67,15.0,0.1267414
2004-10-10,0.0,-0.84999996,-4.49,0.41,1025.8,75.775,1.22,17.0,0.1455134
2004-10-11,0.0,1.93,-1.5,4.44,1023.2,76.96,1.4,22.0,0.21029453
2004-10-12,0.0,4.7599998,1.91,6.17,1017.7,83.090004,2.78,17.0,0.18019265
2004-10-13,0.0,5.4,3.28,7.7999997,1016.5,80.605,2.03,33.0,0.35752845
2004-10-14,0.0,4.13,0.64,8.34,1017.5,83.270004,0.83,32.0,0.33202597
2004-10-15,0.0,1.17,-0.7,3.61,1019.60004,88.26,1.05,29.0,0.2699104
2004-10-16,0.0,-1.09,-5.5499997,2.8,1013.7,85.54,1.14,28.0,0.23906474
2004-10-17,0.0,-2.84,-5.5899997,0.55,1014.60004,79.055,0.96999997,36.0,0.28523007
2004-10-18,0.0,-5.2999997,-7.56,-1.3399999,1013.5,82.275,1.18,21.0,0.14894214
2004-10-19,0.0,-3.07,-8.59,0.66999996,1015.60004,86.535,1.06,7.0,0.054870807
2004-10-20,0.0,-0.39,-5.16,1.8199999,1013.3,86.035,0.87,6.0,0.052721992
2004-10-21,0.0,-2.98,-5.95,-0.32,1005.4,92.67895,0.71999997,7.0,0.055449083
2004-10-22,0.0,-1.36,-2.25,-0.9,997.2,85.795006,1.18,8.0,0.068237945
2004-10-23,0.0,-0.81,-1.37,0.03,999.10004,86.35,1.61,30.0,0.2614143
2004-10-24,0.0,-1.4499999,-2.75,-0.13,1001.60004,87.26,0.59,22.0,0.18644606
2004-10-25,0.0,-2.2,-4.06,-0.48,1004.8,85.775,1.0699999,13.0,0.10653975
2004-10-26,0.0,-1.78,-4.47,-0.5,997.8,87.01053,1.11,17.0,0.14244075
2004-10-27,2.9,-2.19,-4.48,-0.71,994.5,81.55,0.84999996,10.0,0.082524985
2004-10-28,1.2,0.21,-3.81,2.3,1004.0,75.595,2.37,15.0,0.13573998
2004-10-29,0.0,-1.79,-4.31,0.66999996,1016.2,80.935,1.0,6.0,0.04967831
2004-10-30,0.0,-6.66,-11.889999,-2.52,1012.60004,80.215004,0.87,17.0,0.113025196
2004-10-31,1.8000001,1.9,-3.04,4.25,988.4,75.04,3.8999999,17.0,0.16555922
2004-11-01,3.0,0.26999998,-1.56,2.52,997.4,75.54,4.5499997,17.0,0.1548081
2004-11-02,7.9,2.8999999,-1.56,5.0,1008.4,72.795,3.85,9.0,0.089874655
2004-11-03,0.0,6.81,3.53,9.21,1007.60004,84.845,3.56,1.0,0.011383766
2004-11-04,1.3000001,1.03,-0.22999999,5.5,1002.5,89.225,0.78999996,6.0,0.056097846
2004-11-05,2.1000001,-0.85999995,-2.11,0.17999999,1000.4,91.052635,0.47,9.0,0.07820285
2004-11-06,0.0,0.63,-1.9699999,3.61,1012.8,80.945,1.52,7.0,0.064060226
2004-11-07,0.0,2.11,-5.44,6.54,1000.2,73.57,2.28,8.0,0.07798781
2004-11-08,0.0,0.29,-0.93,8.41,1010.4,72.92,2.3799999,7.0,0.06330406
2004-11-09,0.0,-0.22,-2.47,1.27,1007.8,79.840004,1.0699999,6.0,0.053258017
2004-11-10,0.0,3.1899998,-0.28,6.7,1009.9,75.590004,2.04,5.0,0.050407942
2004-11-11,0.8,2.4299998,0.06,4.7,992.0,74.265,3.6899998,4.0,0.039634895
2004-11-12,0.0,-0.48,-2.81,3.47,976.3,77.35,1.54,4.0,0.035818458
2004-11-13,1.1,-1.29,-3.6699998,0.94,994.3,77.595,2.4199998,3.0,0.025709493
2004-11-14,4.6,-3.6599998,-6.47,-1.9799999,994.7,79.115,2.8,1.0,0.0077411914
2004-11-15,3.0,-3.52,-7.02,-1.25,974.4,82.07,1.12,2.0,0.015788881
2004-11-16,1.8000001,-5.54,-8.349999,-3.02,994.3,81.35,2.45,2.0,0.014209891
2004-11-17,0.0,-7.77,-9.71,-6.35,994.60004,79.425,0.93,2.0,0.012745646
2004-11-18,0.0,-10.74,-14.259999,-8.599999,991.2,78.51,1.01,2.0,0.010937176
2004-11-19,0.0,-7.81,-10.08,-6.49,988.4,79.06,1.52,2.0151515,0.012873747
2004-11-20,0.0,-14.15,-17.38,-7.33,1007.8,76.415,0.9,2.030303,0.00902358
2004-11-21,0.0,-8.5199995,-15.5199995,-6.44,1009.7,77.28,0.84999996,2.0454545,0.012411469
2004-11-22,0.0,-13.25,-15.049999,-7.8599997,1004.10004,78.905,0.78,2.060606,0.009685053
2004-11-23,0.0,-8.03,-15.2,-3.84,1017.10004,80.285,0.71,2.0757575,0.012847438
2004-11-24,1.7,-3.24,-6.2999997,-1.8499999,1004.60004,75.950005,3.1499999,2.090909,0.016383465
2004-11-25,0.0,-5.75,-7.72,-1.8199999,1009.60004,66.395004,3.36,2.1060605,0.014661213
2004-11-26,0.0,-8.929999,-11.67,-5.77,1020.2,68.255005,2.0,2.121212,0.012505124
2004-11-27,0.0,-14.11,-16.13,-11.599999,1016.9,76.18,0.64,2.1363637,0.009449426
2004-11-28,0.0,-10.309999,-15.219999,-9.03,1011.2,75.81,1.3299999,2.1515152,0.011863892
2004-11-29,0.0,-7.73,-11.23,-2.96,1004.7,78.165,1.22,2.1666667,0.0137360245
2004-11-30,2.4,-6.1,-10.309999,-1.64,994.5,72.985,1.29,2.1818182,0.015092852
2004-12-01,0.0,-2.4099998,-5.43,1.12,999.8,79.72,2.2,2.1969697,0.017900953
2004-12-02,0.0,-9.8,-12.389999,-3.1899998,1009.2,76.525,0.90999997,2.2121212,0.012555667
2004-12-03,0.0,-13.0199995,-15.679999,-10.25,1004.7,75.44,0.87,2.2272727,0.010604187
2004-12-04,0.0,-2.28,-11.82,1.42,992.3,74.945,2.5,2.2424242,0.018460866
2004-12-05,0.0,-3.6599998,-5.35,-1.1899999,995.60004,81.745,1.17,2.2575758,0.017465986
2004-12-06,0.0,-2.6799998,-5.54,-0.03,1001.3,81.69,1.73,2.2727273,0.018287027
2004-12-07,0.90000004,-6.94,-9.099999,-3.6399999,988.7,82.768425,0.65999997,2.2878788,0.015257473
2004-12-08,0.0,-1.18,-9.08,1.23,1009.10004,81.345,2.34,2.3030303,0.019645803
2004-12-09,0.0,-6.0099998,-9.91,-1.76,1013.10004,82.71,1.02,2.3181818,0.01590046
2004-12-10,0.0,2.24,-8.11,5.5899997,1001.7,82.052635,2.1299999,2.3333333,0.022835733
2004-12-11,0.0,-1.4599999,-2.58,2.74,1005.3,73.33,2.58,2.3484848,0.019849105
2004-12-12,0.0,-2.8999999,-3.8999999,-1.6899999,1015.5,72.61,2.03,2.3636363,0.018667532
2004-12-13,0.6,-6.0899997,-9.12,-2.08,1017.8,77.3,3.52,2.378788,0.016201364
2004-12-14,1.2,-0.45999998,-6.75,6.16,994.4,73.015,2.3999999,2.3939395,0.021217557
2004-12-15,0.0,0.01,-1.79,4.21,976.7,75.845,4.46,2.409091,0.02198827
2004-12-16,0.0,-2.09,-3.9199998,0.0,981.8,70.63,2.62,2.4242425,0.02025393
2004-12-17,0.0,-5.8199997,-9.66,-3.47,969.4,85.605,0.78,2.439394,0.0174028
2004-12-18,2.0,-4.12,-8.63,-2.58,977.5,87.14,1.36,2.4545455,0.018829014
2004-12-19,1.5,-4.23,-5.87,-2.69,984.60004,84.075005,1.7099999,2.469697,0.018762127
2004-12-20,0.0,-7.5,-10.0199995,-3.32,1000.60004,70.415,2.37,2.4848485,0.015982552
2004-12-21,3.9,-3.1399999,-10.469999,-1.1999999,995.60004,79.520004,2.62,2.5,0.019790163
2004-12-22,0.8,-1.75,-8.2699995,2.24,970.3,79.495,4.0899997,2.5151515,0.021470914
2004-12-23,0.0,-6.95,-10.65,1.54,973.0,61.705,2.71,2.530303,0.017055808
2004-12-24,0.0,-9.2699995,-11.62,-4.8199997,975.2,76.43,1.8499999,2.5454545,0.015237864
2004-12-25,2.8,-11.809999,-14.61,-7.52,980.9,80.565,0.45,2.560606,0.013305296
2004-12-26,0.0,-7.46,-15.0,-1.5999999,989.4,76.62,1.9599999,2.5757575,0.016733566
2004-12-27,0.0,-3.79,-5.8399997,-0.97999996,996.3,77.87,1.79,2.590909,0.019919913
2004-12-28,0.0,-8.059999,-12.0199995,-4.27,994.9,80.825005,1.12,2.6060605,0.016363101
2004-12-29,0.0,-3.86,-12.7,-0.41,1000.8,76.99,1.88,2.621212,0.020030452
2004-12-30,3.2,-1.53,-6.74,0.63,973.0,75.845,4.04,2.6363637,0.022672072
2004-12-31,1.8000001,-0.85999995,-2.82,2.44,985.3,80.86,4.43,2.6515152,0.023254625
2005-01-01,0.0,-2.6799998,-7.17,0.74,989.4,81.04,1.7199999,2.6666667,0.021621428
2005-01-02,0.0,-2.55,-6.45,1.15,976.5,81.55,1.91,2.6818182,0.022048766
2005-01-03,10.400001,-3.23,-4.23,0.72999996,980.9,90.73,0.85999995,2.6969697,0.021470757
2005-01-04,1.1,-7.47,-11.12,-3.87,990.8,90.87222,0.66999996,2.7121212,0.017593058
2005-01-05,0.0,-8.5199995,-13.44,-7.12,989.9,87.595,0.74,2.7272727,0.01678816
2005-01-06,0.0,-12.599999,-14.44,-7.33,991.5,80.605,0.72999996,2.7424242,0.013515198
2005-01-07,2.2,-7.97,-15.429999,-4.88,976.8,84.215004,1.53,2.7575758,0.017623382
2005-01-08,0.0,-12.79,-16.72,-7.25,980.8,83.28,0.91999996,2.7727273,0.013631396
2005-01-09,0.0,-13.38,-17.74,-10.849999,985.0,81.12,0.71999997,2.7878788,0.0132026365
2005-01-10,1.1,-15.2,-17.64,-9.809999,988.7,77.71,0.91999996,2.8030303,0.011876231
2005-01-11,4.8,-3.8999999,-14.29,0.5,976.10004,81.5,3.48,2.8181818,0.021852475
2005-01-12,0.0,-4.44,-7.1,0.21,987.8,75.055,2.05,2.8333333,0.021275254
2005-01-13,0.0,-5.7799997,-9.179999,-2.3799999,990.2,74.54,1.4599999,2.8484848,0.020066818
